ID_numb,MenuCode,Menu_Nail,Cost,Choice,Order,Filter1,Not US,Repeated excluding other filters,Repeated and same demographics,Repetitions-2,IP,Completed,Date,Latitud ,Longitud,Duration,FirstClick,LastClick,PageSubmit,ClickCount,2Alt_Asked,3AltAsked,4Alt_Asked,5Alt_Asked,6Alt_Asked,Binary_Timing - First Click,Binary_high_Timing - Last Click,Binary_high_Timing - Page Submit,Binary_high_Timing - Click Count,Binary1_menu,Binary1_choice,Binary1_order,Binary2_menu,Binary2_choice,Binary2_order,Binary3_menu,Binary3_choice,Binary3_order,Binary4_menu,Binary4_choice,Binary4_order,Binary5_menu,Binary5_choice,Binary5_order,Binary6_menu,Binary6_choice,Binary6_order,Binary7_menu,Binary7_choice,Binary7_order,Binary8_menu,Binary8_choice,Binary8_order,Binary9_menu,Binary9_choice,Binary9_order,Binary10_menu,Binary10_choice,Binary10_order,Gender,Age,Education,Ethnicity,Marital_status,Income,Employment,Pairwise Comparisons -Order,,First_Question
1197,10,23,3,0,234,0,0,0,0,0,24.20.233.146,1,2018-09-13 10:49,44.90229797,-123.0662003,150,0.762,5.577,8.54,3,2,3,4,-,-,9.533,35.997,38.218,11,12,1,21,13,3,31,14,4,41,15,5,51,23,3,32,24,2,42,25,2,52,34,3,34,35,5,35,45,5,45,1,3,2,1,2,4,1,Q31|7|8|1-2|5|4|10|9|3-2|6|2-2,21,0
1199,10,23,3,0,243,0,0,0,0,0,71.163.62.58,1,2018-09-13 10:51,38.93539429,-77.02839661,126,0,0,7.768,0,2,4,3,-,-,5.21,45.542,47.262,10,12,2,12,13,3,13,14,4,14,15,5,15,23,2,32,24,2,42,25,2,52,34,3,34,35,5,35,45,5,54,0,5,4,1,2,3,6,Q31|1-2|2-2|5|9|3-2|8|4|7|10|6,21,0
1200,10,23,3,2,234,0,0,0,0,0,99.203.128.188,1,2018-09-13 10:52,42.27580261,-83.1536026,85,0.42,2.438,3.367,6,2,3,4,-,-,0.309,21.245,21.921,44,12,1,12,13,3,31,14,4,14,15,5,15,23,2,23,24,4,24,25,5,25,34,3,34,35,5,35,45,4,54,0,2,4,1,2,4,1,Q31|1-2|2-2|8|4|10|3-2|7|9|6|5,21,0
1201,10,23,3,0,243,0,0,0,0,0,104.131.19.173,1,2018-09-13 10:54,40.72669983,-73.99810028,97,0,0,4.261,0,2,4,3,-,-,1.214,24.916,26.784,12,12,2,21,13,1,13,14,1,14,15,1,51,23,3,32,24,2,24,25,2,25,34,3,34,35,3,53,45,4,45,0,2,5,1,2,6,1,Q31|8|1-2|6|4|7|9|2-2|10|3-2|5,12,1
1202,10,23,3,0,423,0,0,0,0,0,72.220.195.220,1,2018-09-13 10:55,32.75549316,-117.0700989,102,3.04,3.04,4.199,1,4,2,3,-,-,4.367,43.142,44.209,12,12,2,21,13,3,13,14,4,41,15,5,51,23,3,23,24,4,42,25,5,25,34,4,43,35,5,53,45,5,54,1,3,2,1,1,4,1,Q31|1-2|9|7|8|5|3-2|2-2|10|4|6,21,0
1203,10,23,3,4,243,0,0,0,0,0,67.149.146.6,1,2018-09-13 10:57,42.59880066,-83.01039886,213,0.856,1.361,2.054,2,2,4,3,-,-,0.512,36.584,37.285,21,12,1,21,13,3,13,14,1,41,15,5,51,23,2,32,24,2,24,25,2,52,34,3,34,35,5,53,45,4,45,0,1,4,1,1,2,1,Q31|3-2|2-2|8|10|4|5|9|7|1-2|6,21,0
1204,10,23,3,0,234,0,0,0,0,0,162.244.74.2,1,2018-09-13 10:57,39.09710693,-90.31479645,233,27.729,27.729,29.115,1,2,3,4,-,-,12.084,104.031,107.745,12,12,2,12,13,3,13,14,1,41,15,5,51,23,3,23,24,4,42,25,5,25,34,3,34,35,5,35,45,5,45,1,3,2,1,1,4,1,Q31|5|7|4|1-2|3-2|2-2|9|6|10|8,12,1
1205,10,23,3,3,234,0,0,0,0,0,24.53.64.226,1,2018-09-13 10:57,37.2328949,-79.27880096,334,7.305,44.387,45.195,5,2,3,4,-,-,2.538,99.287,100.154,24,12,2,21,13,3,13,14,1,14,15,5,51,23,2,23,24,2,24,25,2,52,34,3,34,35,5,53,45,5,45,0,2,1,1,2,3,1,Q31|5|6|9|8|7|3-2|2-2|10|1-2|4,12,1
1206,10,23,3,2,243,0,0,0,0,0,64.58.165.18,1,2018-09-13 10:57,33.64889526,-117.7646027,186,24.345,24.832,27.662,2,2,4,3,-,-,5.273,54.865,56.759,21,12,2,12,13,3,13,14,4,14,15,5,51,23,2,23,24,2,24,25,2,52,34,3,34,35,5,53,45,5,54,1,2,4,4,1,7,1,Q31|2-2|1-2|5|10|9|8|4|7|3-2|6,21,0
1207,10,23,3,2,324,0,0,0,0,0,50.224.71.114,1,2018-09-13 10:58,44.06900024,-123.0825043,367,75.733,75.733,78.404,1,3,2,4,-,-,3.677,65.039,66.777,13,12,1,12,13,1,31,14,1,14,15,1,15,23,3,23,24,4,42,25,5,52,34,3,43,35,3,35,45,4,45,1,2,4,1,2,3,1,Q31|10|5|6|7|1-2|2-2|3-2|9|8|4,21,0
1208,10,23,3,2,324,0,0,0,0,0,68.189.205.43,1,2018-09-13 10:58,36.89849854,-89.56690216,161,17.339,17.339,18.914,1,3,2,4,-,-,9.811,90.092,90.8,11,12,2,12,13,3,31,14,4,41,15,5,51,23,3,32,24,4,42,25,5,25,34,4,34,35,3,35,45,5,45,0,2,4,3,1,3,1,Q31|4|10|7|5|9|2-2|6|8|3-2|1-2,12,1
1209,10,23,3,3,234,0,0,0,0,0,24.62.253.140,1,2018-09-13 11:00,42.59979248,-71.36730194,178,85.826,85.826,87.291,1,2,3,4,-,-,1.013,31.426,35.569,12,12,2,21,13,3,13,14,1,14,15,5,51,23,3,23,24,4,24,25,5,25,34,3,43,35,3,53,45,5,54,0,2,4,4,2,8,1,Q31|7|2-2|3-2|4|9|1-2|8|10|5|6,12,1
1210,10,23,3,3,423,0,0,0,0,0,173.94.55.173,1,2018-09-13 11:05,36.05360413,-80.31539917,201,21.924,31.844,33.196,2,4,2,3,-,-,3.797,40.841,42.345,10,12,1,21,13,3,13,14,1,14,15,5,15,23,2,23,24,2,42,25,2,25,34,3,43,35,5,53,45,5,54,0,3,4,1,1,7,1,Q31|10|8|7|3-2|2-2|4|6|5|9|1-2,12,1
1212,10,23,3,0,324,0,0,0,0,0,38.83.140.6,1,2018-09-13 11:14,36.105896,-79.8164978,89,0,0,2.427,0,3,2,4,-,-,8.524,32.402,33.195,11,12,2,21,13,3,31,14,4,41,15,5,51,23,2,32,24,2,42,25,5,25,34,3,34,35,5,53,45,4,54,1,2,4,4,1,3,1,Q31|8|2-2|9|1-2|7|6|10|5|4|3-2,21,0
1213,10,23,3,2,342,0,0,0,0,0,192.30.215.5,1,2018-09-13 11:18,42.52160645,-83.16329956,257,50.519,50.519,51.688,1,3,4,2,-,-,13.618,72.088,73.962,10,12,1,21,13,3,13,14,1,41,15,5,51,23,3,23,24,4,24,25,5,25,34,3,43,35,5,35,45,5,54,1,2,3,3,2,11,1,Q31|7|4|5|1-2|3-2|2-2|8|9|10|6,21,0
1214,10,23,3,0,423,0,0,0,0,0,24.119.43.242,1,2018-09-13 11:18,35.54179382,-100.8775024,110,0,0,13.102,0,4,2,3,-,-,5.008,41.038,41.788,11,12,2,12,13,3,13,14,1,14,15,5,51,23,2,23,24,2,42,25,2,52,34,3,43,35,5,35,45,5,45,0,2,4,1,1,6,1,Q31|2-2|8|5|4|9|6|10|3-2|1-2|7,12,1
1215,10,23,3,0,432,0,0,0,0,0,107.174.250.148,1,2018-09-13 11:21,42.88639832,-78.87809753,535,0,0,3.292,0,4,3,2,-,-,19.606,227.269,229.939,11,12,2,12,13,3,31,14,4,41,15,5,51,23,3,23,24,2,42,25,5,25,34,3,34,35,5,53,45,5,54,1,3,4,1,2,8,1,Q31|4|1-2|7|3-2|8|9|6|10|5|2-2,21,0
1216,10,23,3,4,423,0,0,0,0,0,209.97.66.100,1,2018-09-13 11:27,39.60450745,-87.72370148,137,18.644,18.644,20.363,1,4,2,3,-,-,3.441,65.229,66.759,10,12,1,12,13,1,31,14,4,41,15,5,51,23,3,32,24,4,42,25,5,52,34,3,34,35,5,35,45,4,45,99,2,2,1,1,1,1,Q31|3-2|10|5|1-2|2-2|8|7|6|4|9,12,1
1217,10,23,3,2,243,0,0,0,0,0,64.233.246.170,1,2018-09-13 11:30,37.97079468,-87.48970032,222,2.475,41.717,61.286,2,2,4,3,-,-,9.964,48.555,49.876,10,12,2,12,13,3,31,14,4,14,15,5,15,23,2,23,24,2,24,25,5,52,34,3,43,35,5,53,45,5,45,1,2,5,1,2,7,1,Q31|4|5|7|10|2-2|9|6|8|1-2|3-2,12,1
1218,10,23,3,2,432,0,0,0,0,0,104.173.43.96,1,2018-09-13 11:30,33.64250183,-116.8356018,52,2.687,2.687,4.166,1,4,3,2,-,-,0.268,9.466,13.414,10,12,1,21,13,3,13,14,4,14,15,5,15,23,3,23,24,4,42,25,5,52,34,3,43,35,3,53,45,4,45,0,2,3,1,1,5,1,Q31|4|10|1-2|9|8|5|6|3-2|2-2|7,12,1
1219,10,23,3,4,243,0,0,0,0,0,67.44.176.132,1,2018-09-13 11:31,37.75100708,-97.8219986,420,33.757,34.55,42.898,2,2,4,3,-,-,13.479,98.758,102.101,21,12,2,21,13,3,13,14,1,41,15,5,15,23,3,32,24,2,24,25,2,52,34,3,43,35,3,53,45,5,45,0,3,1,1,2,3,2,Q31|1-2|6|8|9|5|7|4|3-2|2-2|10,21,0
1220,10,23,3,0,234,0,0,0,0,0,128.148.22.72,1,2018-09-13 11:34,41.82400513,-71.41280365,352,52.003,52.003,53.665,1,2,3,4,-,-,12.645,129.97,133.001,11,12,2,21,13,3,31,14,1,14,15,5,15,23,2,23,24,2,24,25,2,25,34,3,34,35,5,35,45,5,45,1,3,4,1,2,8,1,Q31|8|3-2|5|2-2|4|1-2|6|9|10|7,12,1
1221,10,23,3,3,243,0,0,0,0,0,68.41.201.208,1,2018-09-13 11:50,42.28140259,-83.38629913,151,23.823,23.823,26.978,1,2,4,3,-,-,7.386,44.18,46.518,10,12,1,12,13,3,13,14,4,41,15,5,15,23,3,32,24,4,24,25,5,52,34,3,34,35,3,35,45,5,54,1,2,2,1,1,5,1,Q31|8|9|2-2|6|3-2|7|10|5|4|1-2,12,1
1222,10,23,3,2,423,0,0,0,0,0,99.107.184.229,1,2018-09-13 12:00,42.88630676,-87.88829803,347,5.775,114.846,115.499,10,4,2,3,-,-,1.834,128.061,128.892,25,12,2,12,13,3,31,14,4,41,15,5,51,23,2,23,24,2,24,25,5,52,34,3,34,35,5,35,45,5,54,0,1,4,1,1,8,2,Q31|7|4|1-2|2-2|10|6|5|8|9|3-2,12,1
1223,10,23,3,0,234,0,0,0,0,0,174.202.6.204,1,2018-09-14 12:22,40.69200134,-73.92680359,165,0,0,3.873,0,2,3,4,-,-,11.182,81.175,83.732,15,12,1,21,13,3,31,14,4,14,15,5,51,23,2,23,24,2,24,25,2,25,34,3,43,35,5,35,45,5,54,1,2,4,1,1,12,1,Q31|9|6|5|10|1-2|7|8|2-2|4|3-2,21,0
1224,10,23,3,4,432,0,0,0,0,0,64.63.136.18,1,2018-09-14 12:22,26.27850342,-80.1167984,83,2.312,2.312,3.949,1,4,3,2,-,-,2.252,32.131,33.242,12,12,1,12,13,1,13,14,1,14,15,1,51,23,2,23,24,2,42,25,2,52,34,3,34,35,3,53,45,4,45,0,3,2,3,4,5,1,Q31|6|10|4|7|2-2|3-2|9|5|1-2|8,21,0
1225,10,23,3,3,324,0,0,0,0,0,24.15.171.133,1,2018-09-14 12:25,41.73510742,-88.04470062,142,39.351,39.351,40.581,1,3,2,4,-,-,3.495,26.468,27.479,10,12,1,12,13,3,13,14,4,41,15,5,15,23,3,23,24,4,42,25,5,25,34,4,43,35,3,53,45,4,54,1,3,4,1,2,12,1,Q31|6|10|1-2|2-2|8|9|4|5|3-2|7,12,1
1226,10,23,3,2,234,0,0,0,0,0,167.181.12.169,1,2018-09-14 12:25,33.9335022,-84.39720154,278,20.078,20.078,22.278,1,2,3,4,-,-,10.723,74.4,76.298,13,12,2,12,13,3,31,14,1,14,15,5,51,23,2,32,24,2,42,25,2,25,34,3,34,35,5,53,45,5,54,1,2,3,1,2,7,1,Q31|8|1-2|10|2-2|7|9|5|6|3-2|4,12,1
1227,10,23,3,3,432,0,0,0,0,0,23.240.102.9,1,2018-09-14 12:26,34.07620239,-118.3103943,126,11.572,11.572,16.892,1,4,3,2,-,-,2.316,46.248,48.728,10,12,2,12,13,3,13,14,4,41,15,5,15,23,2,32,24,2,24,25,2,25,34,3,34,35,5,35,45,5,54,1,4,4,1,2,6,1,Q31|3-2|9|4|10|8|7|5|6|1-2|2-2,12,1
1228,10,23,3,4,243,0,0,0,0,0,107.217.160.172,1,2018-09-14 12:27,30.54229736,-97.91760254,71,0.776,0.776,2.741,1,2,4,3,-,-,0.628,18.445,19.207,13,12,2,12,13,3,31,14,1,14,15,1,51,23,3,32,24,2,24,25,2,52,34,3,34,35,5,53,45,5,45,1,2,4,4,2,3,1,Q31|10|1-2|3-2|5|7|8|6|9|2-2|4,21,0
1229,10,23,3,3,243,0,0,0,0,0,47.41.89.123,1,2018-09-14 12:28,45.33430481,-93.56770325,314,59.181,59.181,60.642,1,2,4,3,-,-,10.149,88.808,91.149,12,12,2,21,13,3,13,14,1,41,15,1,51,23,2,32,24,4,42,25,5,25,34,3,34,35,5,35,45,5,54,0,4,4,1,2,11,1,Q31|5|2-2|9|1-2|6|7|4|3-2|10|8,21,0
1230,10,23,3,3,432,0,1,0,0,0,103.58.116.82,1,2018-09-14 12:29,12.13330078,78.16668701,93,2.225,2.288,4.409,2,4,3,2,-,-,0.567,23.918,28.622,10,12,1,21,13,3,13,14,1,14,15,5,15,23,3,32,24,2,42,25,5,52,34,4,34,35,3,35,45,4,54,0,4,4,1,2,1,1,Q31|3-2|1-2|8|4|7|6|10|2-2|5|9,12,1
1231,10,23,3,2,234,0,0,0,0,0,73.103.52.113,1,2018-09-14 12:33,40.31489563,-86.89080048,365,3.407,127.902,129.232,2,2,3,4,-,-,3.021,75.01,76.306,38,12,2,12,13,3,13,14,4,41,15,5,15,23,2,23,24,2,24,25,2,52,34,3,43,35,5,35,45,5,54,0,3,4,1,2,10,1,Q31|5|2-2|7|1-2|6|4|8|9|3-2|10,12,1
1232,10,23,3,4,432,0,0,0,0,0,24.129.86.218,1,2018-09-14 12:33,30.21870422,-81.7539978,301,17.271,17.271,18.278,1,4,3,2,-,-,11.599,66.302,67.651,10,12,1,12,13,3,31,14,1,41,15,5,51,23,3,23,24,2,24,25,5,52,34,3,34,35,5,53,45,5,45,0,2,4,3,1,9,1,Q31|6|3-2|8|4|2-2|5|10|1-2|9|7,21,0
1233,10,23,3,3,234,0,0,0,0,0,75.65.145.23,1,2018-09-14 12:35,34.91799927,-89.82160187,53,0.381,0.381,2.217,1,2,3,4,-,-,0.4,14.097,15.169,10,12,1,12,13,3,31,14,4,14,15,5,15,23,2,23,24,2,42,25,5,52,34,3,34,35,5,35,45,5,45,1,2,5,1,1,1,1,Q31|10|4|1-2|3-2|7|6|5|2-2|8|9,21,0
1234,10,23,3,2,234,0,0,0,0,0,108.62.137.71,1,2018-09-14 12:37,33.67480469,-111.9518967,131,0.921,0.921,3.077,1,2,3,4,-,-,2.293,35.662,36.708,12,12,1,12,13,3,31,14,1,14,15,1,51,23,2,32,24,2,42,25,5,52,34,4,43,35,3,35,45,4,54,1,2,4,1,1,4,2,Q31|3-2|6|1-2|2-2|8|7|9|10|4|5,21,0
1235,10,23,3,0,234,0,0,0,0,0,24.160.35.111,1,2018-09-14 12:39,32.72439575,-114.5157013,266,0,0,29.1,0,2,3,4,-,-,10.672,74.036,75.813,10,12,2,21,13,3,13,14,1,14,15,5,51,23,2,23,24,2,42,25,2,52,34,3,34,35,5,35,45,5,45,1,3,4,1,1,1,1,Q31|2-2|8|3-2|9|4|5|7|6|10|1-2,21,0
1236,10,23,3,0,342,0,0,0,0,0,186.185.63.230,1,2018-09-14 12:45,8,-66,79,0,0,6.386,0,3,4,2,-,-,0.257,15.156,16.117,11,12,2,12,13,1,31,14,1,14,15,1,15,23,2,32,24,2,42,25,2,52,34,4,43,35,3,53,45,5,54,0,2,4,1,2,12,1,Q31|10|3-2|7|4|2-2|1-2|9|5|8|6,12,1
1237,10,23,3,2,423,0,0,0,0,0,73.15.180.81,1,2018-09-14 12:49,37.99119568,-121.8097992,446,16.52,16.52,17.401,1,4,2,3,-,-,243.979,306.675,307.852,11,12,2,12,13,3,31,14,1,14,15,5,15,23,3,32,24,4,24,25,2,52,34,3,34,35,3,35,45,4,45,1,4,3,3,1,3,1,Q31|3-2|8|5|10|9|4|2-2|7|1-2|6,21,0
1238,10,23,3,0,342,0,0,0,0,0,173.218.66.163,1,2018-09-14 12:49,36.97839355,-93.23320007,194,23.712,31.481,32.273,4,3,4,2,-,-,3.952,77.433,79.459,43,12,2,12,13,3,31,14,4,14,15,5,51,23,2,23,24,2,42,25,2,52,34,4,34,35,3,53,45,5,45,0,3,3,1,2,8,1,Q31|6|4|8|5|3-2|2-2|7|1-2|10|9,12,1
1239,10,23,3,3,423,0,0,1,0,0,104.236.195.72,1,2018-09-14 12:49,37.77490234,-122.4194031,92,1.71,4.716,5.302,5,4,2,3,-,-,0.297,16.486,16.787,24,12,1,21,13,1,13,14,1,14,15,5,51,23,3,23,24,4,24,25,5,25,34,3,34,35,3,35,45,5,45,0,2,4,1,2,6,1,Q31|3-2|2-2|1-2|10|8|5|7|4|9|6,12,1
1240,10,23,3,3,423,0,0,0,0,0,216.164.62.42,1,2018-09-14 12:51,39.0045929,-77.03690338,213,5.452,16.386,18.002,2,4,2,3,-,-,5.858,62.625,63.928,11,12,2,12,13,3,31,14,4,14,15,5,51,23,2,23,24,4,24,25,2,25,34,3,43,35,5,35,45,5,45,0,4,5,1,2,12,1,Q31|7|4|6|9|3-2|5|1-2|8|10|2-2,21,0
1241,10,23,3,4,423,0,0,0,0,0,71.238.46.101,1,2018-09-14 13:00,44.90159607,-122.9223022,220,18.014,18.014,19.558,1,4,2,3,-,-,8.419,69.383,73.192,10,12,2,12,13,3,31,14,4,14,15,5,15,23,3,23,24,2,42,25,5,52,34,3,43,35,5,53,45,5,54,1,2,5,2,2,6,1,Q31|8|9|1-2|4|7|5|3-2|6|2-2|10,21,0
1242,10,23,3,2,432,0,0,0,0,0,75.43.48.252,1,2018-09-14 13:12,28.51060486,-81.19760132,242,2.573,22.025,23.769,3,4,3,2,-,-,9.638,82.453,83.95,20,12,1,12,13,1,13,14,1,41,15,1,51,23,2,32,24,4,24,25,2,52,34,4,34,35,3,53,45,5,45,1,4,3,3,4,11,1,Q31|4|5|8|2-2|9|6|7|3-2|10|1-2,12,1
1243,10,23,3,4,243,0,0,0,0,0,138.16.97.52,1,2018-09-14 13:40,41.82400513,-71.41280365,170,2.537,31.418,32.168,7,2,4,3,-,-,0.744,48.597,50.139,40,12,2,21,13,3,31,14,4,41,15,5,15,23,3,32,24,2,42,25,5,52,34,3,34,35,5,35,45,4,54,1,3,4,1,4,5,1,Q31|5|3-2|9|10|4|2-2|6|7|1-2|8,12,1
1244,10,23,3,3,324,0,0,0,0,0,50.59.59.2,1,2018-09-14 13:48,44.96789551,-93.30319977,169,20.039,20.039,21.537,1,3,2,4,-,-,3.439,50.802,52.83,11,12,2,21,13,3,31,14,4,14,15,5,15,23,2,32,24,2,24,25,2,52,34,3,34,35,5,35,45,5,45,0,2,4,1,2,11,1,Q31|3-2|4|6|2-2|10|7|9|1-2|5|8,21,0
1245,10,23,3,2,342,0,0,0,0,0,71.204.61.63,1,2018-09-14 14:05,33.77729797,-84.33660126,144,16.816,16.816,18.694,1,3,4,2,-,-,4.491,49.981,52.224,10,12,1,12,13,1,31,14,1,41,15,1,15,23,3,32,24,2,42,25,5,25,34,4,43,35,3,53,45,4,54,0,3,4,1,2,11,2,Q31|6|4|1-2|2-2|10|3-2|7|8|9|5,12,1
1246,10,23,3,0,423,0,0,0,0,0,196.16.111.76,1,2018-09-14 14:09,34.05439758,-118.2440033,102,0,0,6.274,0,4,2,3,-,-,1.624,13.484,14.882,10,12,1,12,13,1,13,14,4,14,15,5,51,23,3,23,24,2,42,25,2,25,34,4,43,35,5,53,45,4,45,1,2,4,1,2,6,2,Q31|2-2|3-2|9|10|1-2|5|6|8|7|4,21,0
1247,10,23,3,2,324,0,0,0,0,0,72.253.243.124,1,2018-09-14 14:10,21.4539032,-157.829895,513,111.536,111.536,113.042,1,3,2,4,-,-,12.893,129.846,130.595,11,12,2,21,13,3,13,14,1,41,15,5,51,23,2,32,24,4,24,25,5,25,34,3,34,35,5,35,45,5,54,1,4,4,1,2,11,1,Q31|1-2|3-2|9|5|4|7|2-2|10|8|6,12,1
1248,10,23,3,0,243,0,0,0,0,0,75.26.238.244,1,2018-09-14 14:35,42.085495,-87.8246994,192,0,0,29.647,0,2,4,3,-,-,5.428,69.802,71.906,14,12,2,12,13,3,13,14,1,41,15,5,51,23,3,32,24,2,24,25,5,25,34,3,34,35,5,35,45,4,45,1,2,4,4,1,6,1,Q31|4|1-2|7|8|5|6|2-2|10|9|3-2,12,1
1249,10,23,3,2,432,0,0,0,0,0,130.182.24.153,1,2018-09-14 15:02,34.02920532,-118.1512985,49,0.957,0.957,1.754,1,4,3,2,-,-,0.463,14.407,15.977,10,12,1,21,13,1,13,14,4,14,15,5,15,23,2,23,24,4,42,25,5,52,34,4,43,35,3,53,45,4,54,1,2,4,2,1,5,5,Q31|3-2|2-2|6|4|10|1-2|7|9|8|5,21,0
1250,10,23,3,3,342,0,0,0,0,0,75.24.43.4,1,2018-09-14 15:11,36.7559967,-119.8173981,159,8.103,12.664,13.542,4,3,4,2,-,-,1.257,58.459,59.191,22,12,2,21,13,3,31,14,4,14,15,5,15,23,3,23,24,4,42,25,5,25,34,3,43,35,5,53,45,5,45,0,3,5,1,2,9,4,Q31|6|3-2|7|2-2|8|9|10|4|5|1-2,21,0
1251,10,23,3,2,234,0,0,0,0,0,108.251.111.153,1,2018-09-14 15:27,37.62930298,-122.1163025,55,1.563,1.563,2.776,1,2,3,4,-,-,0.891,17.207,17.556,14,12,1,21,13,1,31,14,4,41,15,5,51,23,3,32,24,2,42,25,2,25,34,4,43,35,5,35,45,5,54,1,2,4,1,1,5,1,Q31|4|7|1-2|6|10|5|8|3-2|9|2-2,12,1
1138,10,23,2,4,342,0,0,1,0,0,173.87.38.185,1,2018-08-25 16:27,45.49620056,-122.8018951,220,4.003,4.003,4.884,1,3,4,2,-,-,1.295,20.307,21.264,13,12,1,21,13,1,13,14,4,14,15,5,15,23,3,23,24,4,24,25,5,52,34,3,43,35,3,53,45,5,54,1,1,4,1,1,11,5,Q31|8|4|1-2|3-2|10|5|7|2-2|9|6,12,1
1139,10,23,2,2,342,0,0,0,0,0,65.31.180.86,1,2018-08-25 16:32,42.88630676,-87.88829803,95,6.483,6.483,8.712,1,3,4,2,-,-,0.645,29.933,32.996,14,12,2,21,13,3,31,14,4,41,15,5,15,23,2,32,24,4,42,25,5,52,34,3,34,35,5,53,45,5,45,1,1,2,1,1,6,1,Q31|6|5|9|7|3-2|4|1-2|8|10|2-2,12,1
1140,10,23,2,2,243,0,0,0,0,0,108.81.4.13,1,2018-08-25 17:04,35.60499573,-82.3132019,962,67.328,67.328,69.535,1,2,4,3,-,-,5.455,230.159,237.994,10,12,2,12,13,3,31,14,4,14,15,5,51,23,3,23,24,2,42,25,2,25,34,3,34,35,5,53,45,5,54,1,2,5,1,1,6,1,Q31|4|2-2|3-2|8|5|6|1-2|10|7|9,12,1
1141,10,23,2,2,243,0,0,0,0,0,73.186.19.26,1,2018-08-26 11:26,41.54969788,-72.65309906,292,3.228,18.875,20.015,7,2,4,3,-,-,7.092,74.845,75.293,18,12,2,21,13,3,13,14,1,14,15,1,51,23,2,23,24,2,24,25,2,52,34,3,43,35,3,35,45,5,54,0,2,4,1,1,6,1,Q31|7|8|10|9|5|4|3-2|1-2|2-2|6,12,1
1142,10,23,2,4,243,0,1,0,0,0,213.205.242.120,1,2018-08-26 11:27,52.46670532,-1.916702271,273,38.843,38.843,40.069,1,2,4,3,-,-,6.389,49.254,50,13,12,1,21,13,3,31,14,4,14,15,5,51,23,3,23,24,4,42,25,5,52,34,4,43,35,5,35,45,5,54,1,3,3,1,2,4,1,Q31|2-2|9|4|6|8|7|10|1-2|3-2|5,12,1
1143,10,23,2,2,432,0,0,0,0,0,24.100.154.143,1,2018-08-26 11:41,36.7808075,-89.99990082,221,3.252,25.893,26.976,5,4,3,2,-,-,4.534,82.542,84.864,29,12,2,12,13,3,31,14,1,41,15,5,51,23,2,32,24,2,42,25,2,25,34,3,34,35,5,53,45,5,45,0,3,2,1,2,3,1,Q31|2-2|7|3-2|1-2|8|6|5|9|10|4,12,1
1144,10,23,2,4,324,0,0,0,0,0,69.180.83.7,1,2018-08-26 12:04,30.21870422,-81.7539978,252,1.488,25.226,26.975,17,3,2,4,-,-,0.982,52.874,53.677,60,12,2,21,13,3,31,14,4,14,15,5,51,23,3,23,24,4,24,25,5,25,34,3,43,35,5,35,45,5,45,0,3,4,1,2,3,1,Q31|6|8|7|2-2|3-2|9|5|4|10|1-2,12,1
1145,10,23,2,2,234,0,0,0,0,0,99.203.0.45,1,2018-08-26 12:07,40.0532074,-83.02200317,163,1.147,22.929,23.562,17,2,3,4,-,-,0.809,44.769,45.462,46,12,2,12,13,3,13,14,4,14,15,5,15,23,3,23,24,2,42,25,2,25,34,3,43,35,5,53,45,5,45,0,2,4,1,1,7,1,Q31|8|3-2|2-2|6|7|5|9|4|10|1-2,12,1
1146,10,23,2,0,324,0,0,0,0,0,76.111.38.237,1,2018-08-26 12:21,33.84770203,-84.28140259,106,0,0,9.392,0,3,2,4,-,-,0.818,34.009,37.957,14,12,2,21,13,1,13,14,4,14,15,5,51,23,3,23,24,2,24,25,2,25,34,3,34,35,3,35,45,4,45,1,1,4,4,1,12,5,Q31|2-2|9|7|10|3-2|4|8|1-2|6|5,12,1
1147,10,23,2,2,423,0,0,0,0,0,73.69.151.88,1,2018-08-26 13:28,42.34919739,-71.05919647,306,33.335,33.335,35.421,1,4,2,3,-,-,13.891,99.377,101.608,10,12,1,12,13,3,13,14,1,41,15,5,15,23,3,23,24,2,24,25,5,25,34,3,43,35,3,35,45,5,54,1,3,5,1,4,6,1,Q31|9|4|2-2|3-2|6|8|1-2|7|10|5,12,1
1148,10,23,2,2,423,0,0,0,0,0,68.56.54.110,1,2018-08-26 13:58,42.86360168,-85.62719727,253,17.421,17.421,37.957,1,4,2,3,-,-,10.151,69.136,73.63,11,12,2,12,13,3,31,14,4,14,15,5,15,23,2,32,24,2,42,25,5,52,34,3,43,35,5,35,45,5,54,0,2,5,1,4,4,1,Q31|8|4|7|1-2|3-2|9|5|6|2-2|10,12,1
1149,10,23,2,3,432,0,0,0,0,0,75.64.41.20,1,2018-08-28 11:28,35.17869568,-89.75650024,136,10.396,10.396,13.187,1,4,3,2,-,-,5.89,35.598,36.285,12,12,1,12,13,1,13,14,1,41,15,1,15,23,3,32,24,4,24,25,5,25,34,4,34,35,3,35,45,4,45,1,2,4,1,2,4,1,Q31|10|1-2|7|3-2|4|8|2-2|5|6|9,12,1
1150,10,23,2,0,234,0,0,0,0,0,24.211.84.54,1,2018-08-28 11:28,33.97920227,-81.2589035,138,0,0,12.488,0,2,3,4,-,-,4.429,56.303,57.533,11,12,2,12,13,3,31,14,1,41,15,5,51,23,3,23,24,2,42,25,2,52,34,3,34,35,5,53,45,5,45,0,3,2,1,2,5,1,Q31|9|8|1-2|7|10|2-2|4|3-2|5|6,12,1
